uuid,invoiceId,date,school,sorority,product,amount,productQty,unitPrice
2b5d655e-ba9e-4aa0-8252-017a97652eb7,1387,2023-07-28,Pepperdine,Pepperdine Student Alumni Organization,Comfort Colors 6030,2400.0,120,20
a4b1aedf-fb56-48f4-aabb-c0387d085260,1387,2023-07-28,Pepperdine,Pepperdine Student Alumni Organization,Trucker Hat,1500.0,100,15
1bb77af8-90fe-46b7-a931-a8cc14044328,1387,2023-07-28,Pepperdine,Pepperdine Student Alumni Organization,Credit Card Fee,117.0,1,117
a9f74915-bb95-483a-9e9d-62943d7e3498,1365,2023-07-26,Denver,Chi Omega,RICH1,10.0,1,10
675621df-ac61-4607-9512-a7d822ba69fa,1365,2023-07-26,Denver,Chi Omega,RICH2,10.0,1,10
c215ed2c-1519-4e8b-a3d2-bb7bfe0608be,1348,2023-07-25,WSU,Alpha Phi,Tote Bag,540.0,45,12
6c569a67-f708-4a84-a614-8aaa37fa09e6,1348,2023-07-25,WSU,Alpha Phi,Credit Card Fee,16.2,1,16.2
6639bad9-74a4-44a9-b9e6-4d1587baf5e1,1186,2023-06-08,FSU,Alpha Delta Pi,BASE2,3600.0,200,18
765bc907-24be-479e-9fc9-e8a4e4988a11,1186,2023-06-08,FSU,Alpha Delta Pi,RICH2,2925.0,180,16.25
1f9b54f4-7b41-4c76-900f-8f45ad5fcabe,1225,2023-06-21,MTSU,Alpha Chi Omega,MAUI1,1012.0,46,22
038f1ee6-7f52-4e14-b934-3528f4d67364,1250,2023-06-28,Nebraska,Alpha Chi Omega,BASE1,2620.0,131,20
f1fbe110-a206-433d-8b95-b4e77f645d68,1250,2023-06-28,Nebraska,Alpha Chi Omega,BASE1,1000.0,50,20
4e5367ba-e47b-493b-bfaf-12ce2bb1f3ed,1224,2023-06-20,Tampa,Alpha Chi Omega,BASE2,3060.0,170,18
76b026e2-c7d6-4672-aaa9-ddc38f1ace95,1165,2023-05-25,UCF,Alpha Epsilon Phi,RICH2,1275.0,85,15
4ef010e1-8bc0-4446-9810-43f987fca627,1165,2023-05-25,UCF,Alpha Epsilon Phi,RICH2,2025.0,135,15
04d81690-e1ff-4856-8550-721ea6e44ceb,1165,2023-05-25,UCF,Alpha Epsilon Phi,BASE2,1230.0,82,15
3ba48688-64ae-429f-8046-0e97cfecb46e,1241,2023-06-23,UWF,Alpha Delta Pi,RICH1,1460.0,73,20
74a71d73-9492-442a-8579-542183e18877,1241,2023-06-23,UWF,Alpha Delta Pi,Unisex Tee,1168.0,73,16
3ac0d503-764a-4bd7-bff5-963473b4368d,1245,2023-06-28,Texas,Alpha Chi Omega,SOUTH1,2560.0,80,32
3c77cadc-0c71-4aa4-95c0-e49ca1a510f8,1245,2023-06-28,Texas,Alpha Chi Omega,Trucker Hat,0,80,0
04848411-c407-4372-93ba-743be5f01211,1245,2023-06-28,Texas,Alpha Chi Omega,Tote Bag,800.0,80,10
0f5feee4-096f-4e32-93f0-b995fd2d0921,1245,2023-06-28,Texas,Alpha Chi Omega,Button,0,80,0
47a35c04-d890-40ea-bd75-2af0ff06bef3,1147,2023-05-18,UCI,Delta Delta Delta,Comfort Colors 1717,1920.0,96,20
1cbe2e35-f3ae-4318-9551-93a7da39278e,1147,2023-05-18,UCI,Delta Delta Delta,Trucker Hat,1616.0,101,16
b87240af-f203-477a-b207-19e44d5457e4,1192,2023-06-08,Purdue,Delta Gamma,BABY1,476.0,34,14
25a5f741-01d5-4421-a449-081f3b5d0553,1192,2023-06-08,Purdue,Delta Gamma,BABY1,504.0,36,14
c19d9cc5-e4c5-49bc-9f58-f40672fa0397,1192,2023-06-08,Purdue,Delta Gamma,BABY1,700.0,50,14
64d11022-2560-4655-836d-f52d9b962306,1196,2023-06-09,CSUF,Gamma Phi Beta,RICH2,1260.0,63,20
51795fb5-b2d5-485e-9893-fe981733abf2,1196,2023-06-09,CSUF,Gamma Phi Beta,Backpack,3025.0,110,27.5
43ee1233-8fdb-4065-898c-5e5ccc4fb902,1196,2023-06-09,CSUF,Gamma Phi Beta,BASE2,1260.0,63,20
4705472b-6214-4c76-a83c-8a69640ac85d,1196,2023-06-09,CSUF,Gamma Phi Beta,STITCH1,1071.0,63,17
d5b416b6-a9fd-440c-b921-83c3dd4529e4,1196,2023-06-09,CSUF,Gamma Phi Beta,BASE2,2200.0,110,20
0bbbb99b-cdc1-4ae4-84c7-dcbbf79eed80,1211,2023-06-14,Arizona,Alpha Delta Pi,RICH2,3150.0,175,18
c87e9e70-8d9f-4613-9113-1e5494159510,1219,2023-06-18,Sac State,Delta Gamma,STITCH1,990.0,45,22
c6b580a7-b4eb-4ee8-bd68-10ae12dbd263,1219,2023-06-18,Sac State,Delta Gamma,BABY1,765.0,45,17
c4bb97e7-ed63-4c9a-8e7a-eaedf33dd860,1111,2023-05-04,Dartmouth,Alpha Phi,RICH2,2640.0,120,22
bb39e7ff-8d9c-45d5-b28f-7ba3ca77f95a,1111,2023-05-04,Dartmouth,Alpha Phi,Tote Bag,1276.9,113,11.3
19610057-1196-422a-af88-ae3db71e6491,1216,2023-06-16,,Alpha Chi Omega,Unisex Tee,540.0,36,15
1cb44319-bcef-4ae0-88c9-559e0e8c2cd2,1216,2023-06-16,,Alpha Chi Omega,Unisex Tank,120.0,10,12
8fa17e33-3ede-4d18-ba0e-47852bea1209,1216,2023-06-16,,Alpha Chi Omega,Unisex Hoodie,646.0,19,34
43ad5b54-b119-46c2-b8cc-a0a5f0e91e1e,1216,2023-06-16,,Alpha Chi Omega,Button,0,250,0
ba426637-b39a-4c54-bc48-939aab918029,1181,2023-06-05,Mizzou,Alpha Phi,BASE2,2716.0,194,14
c6485212-e445-425b-b34e-345275f91970,1181,2023-06-05,Mizzou,Alpha Phi,Comfort Colors 1717,1800.0,100,18
8ac233e2-2738-4a70-b4cc-014ab58a08bf,1181,2023-06-05,Mizzou,Alpha Phi,Comfort Colors 1717,1800.0,100,18
ca8039ef-d69d-4e33-9b99-a0e2c9cf1007,1222,2023-06-20,New Mexico,Chi Omega,BABY1,592.0,37,16
39ad8585-dd28-4022-9f33-117774c764e8,1222,2023-06-20,New Mexico,Chi Omega,Unisex Tee,60.0,3,20
ef2925a4-1f8f-46a6-a92d-00712e3a1a07,1212,2023-06-14,Appalachian,Alpha Phi,BABY1,1024.0,64,16
9a70d03d-723f-451a-9232-b3e10cf01b31,1212,2023-06-14,Appalachian,Alpha Phi,BABY2,560.0,35,16
58cdef1e-2757-4c02-aadb-754ec5b5f646,1212,2023-06-14,Appalachian,Alpha Phi,BABY1,1040.0,65,16
8a2a119d-00a1-4984-adbb-3b7b9d0d545b,1212,2023-06-14,Appalachian,Alpha Phi,BABY2,528.0,33,16
075b1709-a959-4e88-be33-e45fd1c9edb6,1212,2023-06-14,Appalachian,Alpha Phi,BASE1,1216.0,76,16
b7bc590b-51be-404c-a19f-d05d627fdc32,1212,2023-06-14,Appalachian,Alpha Phi,BASE2,368.0,23,16
6f79b137-54be-41f8-b0c1-f6b89995fdc7,1212,2023-06-14,Appalachian,Alpha Phi,BABY1,672.0,42,16
7fbce3a3-52c4-4c1f-8798-90f5dbc08b3b,1212,2023-06-14,Appalachian,Alpha Phi,BABY2,176.0,11,16
fef09105-189d-425a-91be-385015ce3300,1212,2023-06-14,Appalachian,Alpha Phi,BABY1,400.0,25,16
b20bbf10-6a1e-4225-98da-f96657b4f8bf,1212,2023-06-14,Appalachian,Alpha Phi,BABY2,336.0,21,16
1b12be31-e48e-4f53-a32e-2a056bbf3a18,1212,2023-06-14,Appalachian,Alpha Phi,Unisex Tee,800.0,50,16
9d15d736-c84c-42c4-b151-96319526f8ad,1212,2023-06-14,Appalachian,Alpha Phi,Banner,0,1,0
775ca07a-620c-460b-a940-668cabc20819,1260,2023-06-29,Montana,Alpha Omicron Pi,Unisex Tee,750.0,50,15
1b1054b1-22c6-4ef8-b2e2-a1ee14d525f4,1260,2023-06-29,Montana,Alpha Omicron Pi,4SHO,1530.0,51,30
181da0be-c416-4d41-84d2-611ff91e3b14,1266,2023-06-30,Northern Illinois,Sigma Sigma Sigma,Hermosa Tank,20.0,1,20
8ac72876-01f4-40f9-99f6-5ced61040dcc,1266,2023-06-30,Northern Illinois,Sigma Sigma Sigma,Hermosa Tank,440.0,22,20
6e1017bd-0de1-426c-927c-36edb40910a7,1266,2023-06-30,Northern Illinois,Sigma Sigma Sigma,Biker Shorts,570.0,19,30
fbd68e43-c827-4d73-9b0e-e441959ee641,1244,2023-06-28,Minnesota,Alpha Phi,BABY1,1785.0,119,15
eaa13b34-38fb-4ca6-a467-cf42b9022a60,1244,2023-06-28,Minnesota,Alpha Phi,RICH2,2023.0,119,17
7e679194-6917-4b12-8c66-dfc752a956b1,1305,2023-07-13,ASU,Alpha Phi,Banner,200.0,1,200
b8cd41d1-5f42-4467-8f99-83693c04371e,1122,2023-05-09,UNCW,Alpha Phi,Unisex Hoodie,440.0,11,40
3dd729f3-182f-4e94-a191-8b7c005c485e,1122,2023-05-09,UNCW,Alpha Phi,4SHO,360.0,9,40
1affda0f-ee16-4ffb-ba17-2f1199f402db,1283,2023-07-07,Rhode Island,Alpha Chi Omega,BASE1,3320.0,166,20
49569c65-dbb4-47dc-a72e-73e33e14d5ca,1283,2023-07-07,Rhode Island,Alpha Chi Omega,Unisex Tee,20.0,1,20
900e2757-c0fd-440c-9abd-fe1863487506,1247,2023-06-28,UCLA,Phi Sigma Rho,Unisex Tee,1330.0,95,14
655a7af0-bad1-4561-931e-ff0a1755c2e1,1299,2023-07-11,Purdue,Zeta Tau Alpha,STITCH1,1100.0,50,22
2d560b2c-f6b7-45af-b983-22bb92e6c5cb,1271,2023-06-30,SDSU,Delta Gamma,Malibu Tank,4000.0,250,16
f5398791-1204-46bb-9493-3f400668458c,1271,2023-06-30,SDSU,Delta Gamma,Comfort Colors 1717,5000.0,250,20
8210cc4d-2402-48f9-9b74-ce5dc8720243,1271,2023-06-30,SDSU,Delta Gamma,Laguna Tank,4370.0,230,19
d1fd81bc-b450-4a46-ba92-768058cf511b,1271,2023-06-30,SDSU,Delta Gamma,BASE1,4250.0,250,17
aa3f9bc2-6536-4608-97ef-1f5e1f278bd9,1271,2023-06-30,SDSU,Delta Gamma,BASE1,2040.0,120,17
82f1fc77-2f93-4079-ad56-42689546f404,1271,2023-06-30,SDSU,Delta Gamma,Baseball Jersey,153.0,9,17
e1ee5623-7123-479b-9690-78a730be87a6,1271,2023-06-30,SDSU,Delta Gamma,Backpack,9500.0,380,25
83819f4e-e92d-4385-b6f2-747f4b780755,1191,2023-06-08,Elmhurst,Alpha Phi,BABY2,540.0,27,20
47477f36-0709-406b-a055-30039ae89878,1191,2023-06-08,Elmhurst,Alpha Phi,BABY1,810.0,45,18
7230030c-1c84-4902-947e-d81cb5eee217,1195,2023-06-08,Ohio,Pi Beta Phi,BASE1,675.0,27,25
16251fa6-ca4a-41e7-9bbb-ce3c16312b2a,1294,2023-07-10,Virginia Tech,Zeta Tau Alpha,RICH1,1472.0,92,16
827b358d-fb12-4707-b81b-e90f207af142,1294,2023-07-10,Virginia Tech,Zeta Tau Alpha,RICH2,80.0,5,16
977984f3-a489-497a-b751-96418d46369b,1294,2023-07-10,Virginia Tech,Zeta Tau Alpha,BASE1,1188.0,54,22
d0546ebd-2355-4523-add7-9a4bfae39a4a,1294,2023-07-10,Virginia Tech,Zeta Tau Alpha,BASE2,330.0,15,22
872e9749-a463-4f76-8541-9dfa18eaefbb,1294,2023-07-10,Virginia Tech,Zeta Tau Alpha,Unisex Tee,16.0,1,16
b608e96b-fde5-4cfa-8b2e-0e1d84d4fd18,1270,2023-06-30,JMU,Alpha Sigma Tau,STITCH1,2988.0,166,18
e3185c17-8292-49c1-a0e8-1b3b5c2253a9,1270,2023-06-30,JMU,Alpha Sigma Tau,STITCH2,90.0,5,18
7c923628-d9e1-4606-ab7b-15b4a24bfd5e,1270,2023-06-30,JMU,Alpha Sigma Tau,STITCH1,2970.0,165,18
8c5aa7d2-bfa3-4345-8c24-6997d56242a3,1270,2023-06-30,JMU,Alpha Sigma Tau,STITCH2,90.0,5,18
3eed706d-8e47-431d-8102-f216696b4b04,1270,2023-06-30,JMU,Alpha Sigma Tau,BASE1,2970.0,165,18
6981c182-1b46-4d0c-a1f9-43cbb42ec0e6,1270,2023-06-30,JMU,Alpha Sigma Tau,BASE2,90.0,5,18
7b9b7167-5bda-4110-bfeb-fa396287149b,1053,2023-04-14,Presbyterian,Zeta Tau Alpha,BASE1,731.5,38,19.25
1522c2af-60e1-4cd6-9212-0fdc76805cbf,1053,2023-04-14,Presbyterian,Zeta Tau Alpha,RICH2,760.0,38,20
70ce98ea-e0dd-45cf-bc82-a68906e63a73,1237,2023-06-23,Kansas,Alpha Chi Omega,STITCH1,1955.0,92,21.25
fa6c581b-ecc6-4019-b6dd-e3eaa5745d9e,1237,2023-06-23,Kansas,Alpha Chi Omega,Unisex Hoodie,2765.0,79,35
d8d6d2e4-e72f-494e-9959-d4c06d5360da,1237,2023-06-23,Kansas,Alpha Chi Omega,Unisex Hoodie,910.0,26,35
15642d25-7771-49c0-95bc-18f6d05eb522,1237,2023-06-23,Kansas,Alpha Chi Omega,4SHO,1825.0,73,25
3f398727-c9b9-44dc-9ba9-93a7a905bb5b,1237,2023-06-23,Kansas,Alpha Chi Omega,4SHO,675.0,27,25
0fb7a5ae-5d17-491a-acbd-d7091f6b90e4,1221,2023-06-20,Washington,Alpha Phi,BASE1,1425.0,76,18.75
103f63ff-4f34-4e71-b011-bc58011c4e98,1221,2023-06-20,Washington,Alpha Phi,Unisex Hoodie,3240.0,72,45
2167da72-9afe-452e-9d12-e63c46281910,1157,2023-05-24,UCF,Kappa Kappa Gamma,RICH1,1156.0,68,17
08e6a165-d271-4c13-a37c-56ce242c9784,1157,2023-05-24,UCF,Kappa Kappa Gamma,RICH1,1853.0,109,17
ba257454-97f4-415b-8a6b-8d1344ad4e40,1273,2023-07-05,Arizona,Kappa Alpha Theta,BASE1,5454.0,303,18
6e21eedc-6b87-4bba-9e81-5314fcb83dd3,1185,2023-06-08,Iowa,Alpha Phi,Unisex Hoodie,1845.0,41,45
7e327d00-304e-4c13-909b-4d6aa71f1c35,1185,2023-06-08,Iowa,Alpha Phi,4SHO,532.0,19,28
cebae2a1-b72c-49e4-9789-4cb97b4ad70b,1185,2023-06-08,Iowa,Alpha Phi,Comfort Colors 1717,260.0,13,20
730af8ce-624b-47ea-8d00-320626836a6e,1185,2023-06-08,Iowa,Alpha Phi,RICH1,340.0,17,20
0ee55c5c-e85e-4f77-a93c-efa55dc6579a,1185,2023-06-08,Iowa,Alpha Phi,Dress,420.0,14,30
8105d2cd-eab3-4b0b-8810-9c7d42e9bda7,1226,2023-06-21,North Dakota,Delta Gamma,Unisex Crewneck,2256.0,47,48
64458000-2338-4abd-b447-5919a04e6b88,1199,2023-06-10,UCSD,Delta Delta Delta,BASE2,1800.0,90,20
e0ff7838-dcb9-438f-93ee-385a06567d1a,1267,2023-06-30,JMU,Alpha Sigma Alpha,RICH1,1280.0,80,16
904b5e3b-d02b-4c39-b42f-e048bd48959d,1189,2023-06-08,Minnesota,Delta Gamma,BASE2,1095.0,73,15
538a7032-1958-4fbf-8843-28bf8ae0b7e0,1189,2023-06-08,Minnesota,Delta Gamma,BABY1,1095.0,73,15
0bd8eddc-1f21-4fab-90c6-12b2cbbdc031,1240,2023-06-23,Rhode Island,Sigma Kappa,BABY1,1190.0,70,17
04092221-b678-4b05-abb6-86d71a7cd175,1240,2023-06-23,Rhode Island,Sigma Kappa,BABY1,2210.0,130,17
83f25349-b6b7-4d96-b6bb-68a12e67a2ac,1208,2023-06-14,Rhode Island,Sigma Kappa,RICH1,1892.0,86,22
d51351c9-3226-44c5-bf05-b00e1ba2a4d7,1231,2023-06-22,GMU,Alpha Omicron Pi,STITCH1,680.0,40,17
bcafd14e-26c1-441b-9b4b-1845b633fb01,1231,2023-06-22,GMU,Alpha Omicron Pi,BASE1,720.0,40,18
305912bf-1454-4a78-bff7-500d59b2592a,1272,2023-07-05,Nebraska,Alpha Phi,BABY1,2295.0,135,17
303571ad-bdc2-40e0-bb35-4fdfdf7fbf71,1272,2023-07-05,Nebraska,Alpha Phi,BASE1,935.0,55,17
4ab279af-85df-468a-a42f-f0b5bca95e5a,1262,2023-06-30,Oklahoma,Alpha Phi,Air Freshener,260.0,130,2
54b8486b-cd48-43bb-8303-855e329b5787,1262,2023-06-30,Oklahoma,Alpha Phi,Keychain,260.0,130,2
cdc72f87-d9af-43bb-8f7f-0457e4607eb8,1262,2023-06-30,Oklahoma,Alpha Phi,Sticker,0,130,0
5e0fa775-5324-4dbd-bd94-119408f4dc86,1262,2023-06-30,Oklahoma,Alpha Phi,Sticker,0,130,0
d86dcfa1-87a8-46a3-96b0-f096450b45a7,1263,2023-06-30,Sacramento,Delta Gamma,Baseball Jersey,1800.0,60,30
9da6f072-25e2-4729-bcc5-c37d0e051a4c,1261,2023-06-30,Oklahoma,Alpha Phi,Baseball Hat,1960.0,140,14
421406ad-448b-44e1-8f9f-76276e3399a6,1261,2023-06-30,Oklahoma,Alpha Phi,Trucker Hat,1820.0,130,14
a5d98dab-1f9c-4209-9f65-479efb5a8a07,1261,2023-06-30,Oklahoma,Alpha Phi,Trucker Hat,1820.0,130,14
7d16c2ac-6f24-4d29-b4f0-e27a47cf422d,1261,2023-06-30,Oklahoma,Alpha Phi,Trucker Hat,4900.0,350,14
84feb8bc-1a9d-4cb3-84c2-1ea7229c67a4,1261,2023-06-30,Oklahoma,Alpha Phi,Trucker Hat,14.0,1,14
9d20c24c-2403-45bf-a1b8-166b14b765ec,1261,2023-06-30,Oklahoma,Alpha Phi,BASE1,4000.0,250,16
e7befa72-bb6d-4b42-a9fd-39e1f5773409,1230,2023-06-22,Duquesne,Alpha Phi,BABY1,1314.0,73,18
eceda15e-0520-48f0-9730-76c341c6028c,1230,2023-06-22,Duquesne,Alpha Phi,Unisex Tee,0,1,0
bcc854c8-1806-41e2-90b3-8af499b93ea5,1031,2023-04-10,ASU,Alpha Phi,BABY1,3000.0,200,15
989d2785-00fa-409e-b7b1-36ebd5967639,1031,2023-04-10,ASU,Alpha Phi,BABY1,3200.0,200,16
4806c0d5-5ab8-4894-81f4-10f3ad0c6bdc,1031,2023-04-10,ASU,Alpha Phi,TUBE1,3600.0,200,18
d6a6dc24-ee02-445c-864f-fdf017fcfd0d,1031,2023-04-10,ASU,Alpha Phi,Comfort Colors 1717,2940.0,196,15
4846c9ad-0922-4bcb-bc3b-381354722240,1031,2023-04-10,ASU,Alpha Phi,LACE2,4400.0,200,22
8dbf674a-814c-4c05-b33e-38164d340305,1031,2023-04-10,ASU,Alpha Phi,Backpack,6400.0,200,32
608ac04a-3e24-48a6-8bfa-7d9e60d5be2b,1256,2023-06-29,FSU,Kappa Kappa Gamma,BASE1,780.0,39,20
6a7b244a-b9fe-4209-8a37-d382611df91f,1256,2023-06-29,FSU,Kappa Kappa Gamma,Credit Card Fee,23.4,1,23.4
9a7d1d65-6746-4f76-8bf1-610fa5efc620,1155,2023-05-24,CMU,Phi Sigma Sigma,BASE1,1380.0,69,20
9be37d1f-d98e-4e75-9748-9574a124caa1,1155,2023-05-24,CMU,Phi Sigma Sigma,Credit Card Fee,41.4,1,41.4
5298f1eb-f442-49df-b877-280b3dba899a,1320,2023-07-18,WSU,Alpha Phi,RICH1,1600.0,100,16
5c07de2e-c1d1-4cf3-92c9-fc857336d97d,1320,2023-07-18,WSU,Alpha Phi,Credit Card Fee,48.0,1,48
7bbfec8a-ccbd-417f-acfb-1771bcc9b15e,1397,2023-07-30,UCF,Zeta Tau Alpha,RICH2,1424.0,89,16
e74dc4fa-f230-403b-b613-48b732f35372,1397,2023-07-30,UCF,Zeta Tau Alpha,Credit Card Fee,42.72,1,42.72
18b46507-2470-4502-bcb3-44eaa7e48157,1298,2023-07-11,Old Dominion,Zeta Tau Alpha,MAUI1,702.0,39,18
a626a63a-c874-441f-82d9-884ace9626c9,1298,2023-07-11,Old Dominion,Zeta Tau Alpha,Credit Card Fee,21.06,1,21.06
7a847bbe-e709-4f87-a513-4afc250f1cd7,1339,2023-07-20,Southern Methodist,Alpha Chi Omega,STITCH1,2880.0,160,18
56708ec4-78a2-4f6a-9bab-86a10c0e5e4d,1339,2023-07-20,Southern Methodist,Alpha Chi Omega,Credit Card Fee,86.4,1,86.4
3ab56236-cb6a-4fef-b2a9-20aef6c9e735,1393,2023-07-28,Chapman,Alpha Gamma Delta,STITCH1,1120.0,56,20
854c725c-dac9-4bf4-bb5b-b01ad79766aa,1393,2023-07-28,Chapman,Alpha Gamma Delta,Credit Card Fee,33.6,1,33.6
da5f7350-31c2-47c9-bb13-7e93653b777f,1342,2023-07-21,Chapman,Delta Delta Delta,MAUI1,1232.0,56,22
6259e32e-a416-4a1b-8440-fe1246e7f7e0,1342,2023-07-21,Chapman,Delta Delta Delta,4SHO,1175.0,47,25
aae02dce-3c39-457f-bc07-c32a7daf4fe9,1342,2023-07-21,Chapman,Delta Delta Delta,Credit Card Fee,72.21,1,72.21
157bc414-b03b-42e9-a61f-d157e9421da1,1328,2023-07-20,Virginia Tech,Alpha Phi,STITCH1,3276.0,182,18
9ff86e22-f34c-4291-b938-8ebdb1a2f70d,1328,2023-07-20,Virginia Tech,Alpha Phi,Credit Card Fee,98.28,1,98.28
c76c86cb-1b89-4e73-856f-06fb48cf136c,1282,2023-07-07,Bucknell,Chi Omega,STITCH2,2070.0,115,18
86069308-bd95-4a36-9911-4bad4550ba37,1282,2023-07-07,Bucknell,Chi Omega,Credit Card Fee,62.1,1,62.1
494f522c-16cc-493d-b1b3-54f9f80ca4f1,1292,2023-07-10,GMU,Zeta Tau Alpha,BASE2,1323.0,49,27
b9caa7c4-8165-4f2d-b73f-89c029abb12e,1292,2023-07-10,GMU,Zeta Tau Alpha,Credit Card Fee,39.69,1,39.69
d77174cf-ed18-4136-85fd-3cc9d5bfae36,1227,2023-06-21,North Dakota,Delta Gamma,4SHO,1260.0,42,30
466973e4-9a21-49c8-9ee6-ad65273c8963,1227,2023-06-21,North Dakota,Delta Gamma,Credit Card Fee,37.8,1,37.8
f32f8c0d-5ee7-467c-9b1f-7eeaad966980,1184,2023-06-08,Columbia,Columbia Ski & Snowboard Club,RICH1,550.0,25,22
d8657a63-0b26-4aea-b68e-83b4b765b6f6,1184,2023-06-08,Columbia,Columbia Ski & Snowboard Club,Credit Card Fee,16.5,1,16.5
e7c6ddab-895b-4173-be11-bb7b8bffc4ef,1251,2023-06-28,NAU,Alpha Phi,BASE1,1494.0,83,18
ae335b6f-ca60-4369-b823-1508d42a1f29,1251,2023-06-28,NAU,Alpha Phi,BASE1,54.0,3,18
c83476fc-7a7d-4125-95ec-72f9a3430f88,1251,2023-06-28,NAU,Alpha Phi,Unisex Tee,1408.0,88,16
86bb8656-b5a1-41f2-b1f5-bc21a9e7a9db,1251,2023-06-28,NAU,Alpha Phi,Unisex Tee,640.0,40,16
4db652d0-e6b0-4c8d-bd2c-ad9b3405ca08,1251,2023-06-28,NAU,Alpha Phi,Backpack,2730.0,105,26
6d5ed418-884e-415b-8e30-a746156c5ef3,1251,2023-06-28,NAU,Alpha Phi,Credit Card Fee,189.78,1,189.78
da214098-d680-407d-834f-e7179b35d186,1214,2023-06-14,Purdue,Phi Sigma Rho,RICH1,450.0,25,18
e4213005-2d32-49c2-8522-8d0db2885dc4,1214,2023-06-14,Purdue,Phi Sigma Rho,Miami Shorts,725.0,29,25
e3762499-cde3-45c2-9f97-4627081557e6,1214,2023-06-14,Purdue,Phi Sigma Rho,Credit Card Fee,35.25,1,35.25
ba6fb7d9-aaec-446d-9ad3-02d4c9d2a12d,1229,2023-06-22,WSU,Alpha Phi,MAUI1,1513.0,89,17
f39440cb-f8b1-4423-96b1-5dbf97b7325e,1229,2023-06-22,WSU,Alpha Phi,MAUI1,901.0,53,17
28aa0f59-c06c-4ac7-a746-dde36dce6ee1,1229,2023-06-22,WSU,Alpha Phi,Credit Card Fee,72.42,1,72.42
b96d83f6-e255-4a3c-b5f6-b721d9ac18cc,1220,2023-06-18,OSU,Alpha Phi,BABY2,1440.0,80,18
8de54477-eca0-411e-a6bc-7759fd8cd123,1220,2023-06-18,OSU,Alpha Phi,Unisex Crewneck,660.0,40,16.5
fd4187e9-8e2b-41b7-a48f-c82984ecda0a,1220,2023-06-18,OSU,Alpha Phi,STITCH2,1440.0,80,18
82ab2721-bbb6-41a6-9c50-034f6f67866a,1220,2023-06-18,OSU,Alpha Phi,BABY2,1360.0,80,17
fb6eda3d-2c7a-45f5-ae58-a2f1e0574ff0,1220,2023-06-18,OSU,Alpha Phi,Credit Card Fee,147.0,1,147
52a04ee9-8a3e-45bb-a496-3e125e864394,1201,2023-06-10,UNCW,Delta Zeta,RICH2,660.0,30,22
a07cdee8-0a6f-492e-a8b8-a88bc2c779a4,1201,2023-06-10,UNCW,Delta Zeta,Unisex Tee,450.0,25,18
031dbc51-1934-401e-88e4-fc38e9d72529,1201,2023-06-10,UNCW,Delta Zeta,Credit Card Fee,33.3,1,33.3
93264cee-6bf2-4360-8805-1ef205c6284d,1112,2023-05-05,Sacred Hearts,Zeta Tau Alpha,STITCH2,2055.0,137,15
19181e3a-4920-4905-825b-a0329a8b2d27,1112,2023-05-05,Sacred Hearts,Zeta Tau Alpha,4SHO,2145.0,143,15
dcb2f72e-1e60-4f27-8172-551ce989b792,1104,2023-05-01,Cornell,Cornell Tour Guides,MAUI1,360.0,18,20
928dd485-d677-4aaf-a1e5-fc711c997838,1004,2023-04-04,BSU,Alpha Xi Delta,BABY1,2232.0,124,18
77f5bc2d-0259-42b3-98a0-3529b41a1be1,1097,2023-04-27,DePaul,Alpha Phi,Unisex Crewneck,765.0,17,45
3a8f20b7-c9d5-41cc-8a67-ac6ecf025b01,1118,2023-05-07,Tampa,Kappa Alpha Theta,RICH2,2400.0,160,15
af859e83-f8e5-4d5b-a1f2-3dd6fc055515,1117,2023-05-05,EWU,Alpha Phi,BASE1,900.0,45,20
3ff937ba-4489-40ea-9f99-00ca7a99dd3a,1117,2023-05-05,EWU,Alpha Phi,Trucker Hat,640.0,40,16
8ba09220-e2ab-4ada-b19d-9fc173f3b873,1094,2023-04-26,Arizona,Kappa Kappa Gamma,Unisex Hoodie,1000.0,25,40
f930ccbe-d8ed-46ff-88a6-be24f831ebe4,1116,2023-05-05,Oregon,Sigma Kappa,BABY1,380.0,19,20
be7cd8dd-d502-41a5-ad6e-adda3deed15d,1082,2023-04-23,JMU,Phi Sigma Sigma,RICH1,3250.0,200,16.25
07104279-d036-47f2-95df-d2c9e416bfd8,1108,2023-05-03,JMU,Alpha Delta Pi,BASE2,3294.0,183,18
75ffb272-19da-4d87-822c-b9e2bbfebf2a,1110,2023-05-03,UCI,Alpha Phi,Unisex Crewneck,816.0,17,48
c48a40c9-4797-451a-b645-ebc45a5463c7,1110,2023-05-03,UCI,Alpha Phi,JOG4,990.0,22,45
72eb2287-6c15-41d4-ac1a-df2ad9cea32b,1127,2023-05-10,UCLA,Gamma Phi Beta,BASE1,600.0,30,20
4ef6808d-1777-47b0-964a-5dcac6d855d8,1127,2023-05-10,UCLA,Gamma Phi Beta,BASE1,600.0,30,20
4bce238f-531b-46c5-a86c-8047d60e9064,1139,2023-05-15,Minnesota,Pi Beta Phi,Unisex Tee,946.0,86,11
3a0d7339-6997-44b8-8794-49512c968f5f,1139,2023-05-15,Minnesota,Pi Beta Phi,RICH2,1596.0,84,19
2a50d38b-4db2-4177-b9af-8cc8959d2867,1139,2023-05-15,Minnesota,Pi Beta Phi,RICH2,722.0,38,19
d9b9844a-ea65-4f5d-b485-d1ae77d926be,1125,2023-05-09,,Choc Children's Hospital,Comfort Colors 6014,852.5,31,27.5
